CFDA,CFFA,CLNA,CRSA,CDTA,COTA,CRDB,CRLB,CRQB,CRRB,CSPC,CCTC,CFUC,CCID,CDID,TGID,CHID,CPID,CHSD,CAGE,CDEF,COFF,CPSF,CLTF,CFSH,CETH,CSKI,CCTI,CCWI,CSAL,CSBL,CRDL,CFHL,CROL,CCPL,CWPL,CCHM,CCPM,CCLN,CFCO,CCLO,CFDP,CFRP,CSXP,CHAR,CFFR,CFRR,CDTR,CLTR,COTR,CRWR,CRKS,COPS,CRPS,CCWS,CRBT,CHGT,CMOT,CSBW,CKNW,CCPW,CFEX,CDTY,CHTY,COTY,CBSZ,CThg,CTgw
1,1,Jeff Rodgers,36,50,53,38,45,35,39,0,0,0,128,32,7,18,0,31,47,39,40,32,1023,5,78,0,0,0,70,0,40,0,36,0,0,69,0,1,0,0,1,1,17,0,1,1,49,1023,50,36,95,3,92,0,90,72,75,0,72,0,1,95,0,0,4,0,0
1,1,Geep Chryst,45,50,53,45,55,84,55,0,0,0,129,14,1023,23,14,31,58,46,69,27,1023,5,71,0,0,0,75,0,50,0,45,0,0,70,0,0,0,0,1,1,15,0,1,1,50,1023,50,68,85,1,85,0,90,72,74,0,77,0,1,95,0,0,4,0,0
1,1,John DeFilippo,46,50,53,44,39,70,52,0,0,0,130,2,1023,19,22,31,42,40,65,32,1023,2,75,0,0,0,70,0,40,0,61,0,0,66,0,0,0,0,1,1,9,0,1,1,47,1023,50,55,85,1,85,0,85,67,70,0,61,0,1,95,0,0,36,0,1
1,1,Kacy Rodgers,77,50,53,75,84,35,41,1,0,0,131,17,1023,7,17,31,51,83,41,25,1023,5,77,4,0,0,75,0,95,0,42,0,0,81,0,0,0,0,1,1,150,4,1,1,50,1023,50,38,85,2,85,0,90,73,78,0,79,0,1,5,0,0,4,0,0
1,1,G.Walker,11,50,52,11,11,11,11,0,0,0,134,0,1023,22,32,31,48,1,1,25,1023,2,1,0,0,0,75,0,11,0,11,0,0,1,0,0,0,0,1,1,15,0,1,1,58,1023,47,11,11,0,75,0,90,66,1,0,1,0,1,95,0,1,36,4,0
1,1,Jim Tomsula,70,50,53,68,89,39,42,1,0,0,139,17,1023,14,14,31,52,85,42,28,1023,2,71,0,0,6,350,0,92,0,46,0,0,70,0,0,0,11,1,1,154,4,1,1,50,1023,50,41,85,0,85,0,79,72,73,0,65,0,1,5,0,0,36,0,0
1,1,Steve Wilks,85,50,56,87,66,39,37,1,0,0,140,32,1023,14,20,31,51,75,40,45,1023,2,75,4,0,3,75,0,62,0,38,0,0,73,0,0,0,13,1,1,11,2,1,1,51,1023,50,35,85,2,85,0,90,72,74,0,72,0,1,95,0,0,36,0,0
1,1,Tony Sparano,55,50,53,55,58,60,75,1,1,0,141,22,1023,16,22,31,59,60,78,33,1023,18,90,0,0,32,250,0,55,0,79,1,0,75,1,0,0,42,1,1,71,5,1,1,48,1023,50,78,85,0,85,1,60,72,88,0,77,0,1,95,0,0,80,0,0
1,1,Todd Monken,48,50,53,50,38,75,71,0,1,0,142,16,1023,14,5,31,54,42,75,31,1023,2,73,0,0,0,78,0,36,0,54,0,0,70,0,0,0,0,1,1,90,2,1,1,51,1023,50,80,85,1,85,0,90,72,71,0,79,0,1,95,0,0,36,0,0
1,1,Steve Spagnuolo,78,50,53,80,77,68,75,1,0,0,145,15,9,0,15,31,61,78,68,1,1023,5,81,0,0,11,250,0,74,1,63,0,0,73,0,3,0,41,1,1,108,0,1,1,51,1023,50,64,85,2,85,0,90,74,80,0,82,0,1,5,0,0,4,0,0
1,1,Craig Aukerman,38,50,53,39,55,35,40,0,1,0,146,28,30,14,7,31,40,45,40,14,1023,2,70,0,0,0,75,0,48,0,40,0,0,65,0,3,0,0,1,1,95,2,1,1,47,1023,50,41,95,3,92,0,90,72,68,0,72,0,1,5,0,0,36,0,1
1,1,Brad Childress,41,50,53,40,35,75,63,0,1,0,148,30,1023,6,30,31,64,40,82,31,1023,2,83,0,0,40,90,0,36,0,67,2,0,70,2,0,0,37,1,1,19,5,1,1,48,1023,50,69,85,1,85,2,90,72,77,0,77,1,1,95,0,0,36,0,0
1,1,Kevin O'Dea,36,49,49,63,36,35,40,1,0,0,149,5,1023,14,5,16,60,40,40,31,1023,2,68,0,0,0,35,0,40,0,39,0,0,60,0,0,0,0,1,1,90,2,1,1,46,1023,50,61,85,3,85,1,90,72,65,0,64,0,1,95,0,0,36,0,0
1,1,Tom Cable,30,50,53,32,49,45,65,1,1,0,150,22,1023,13,22,31,56,44,77,31,1023,2,85,0,0,17,120,0,68,0,82,0,0,66,0,0,0,27,1,1,134,0,1,1,46,1023,50,42,85,1,85,0,50,73,83,0,78,0,1,95,0,0,36,0,0
1,1,Gregg Williams,55,50,53,65,85,42,49,0,0,0,151,25,18,113,16,31,62,84,55,63,1023,2,85,0,0,22,90,0,80,0,45,0,0,76,0,3,0,34,1,1,135,2,1,1,51,1023,50,58,85,2,85,0,80,72,81,0,79,0,1,5,1,0,184,0,1
1,1,Raheem Morris,80,50,53,90,63,60,54,1,0,0,154,5,14,116,5,16,44,75,64,62,1023,5,73,2,0,17,80,0,60,0,51,0,0,63,0,0,0,31,1,1,137,0,1,1,48,1023,50,55,85,0,85,0,70,72,88,0,65,0,1,95,1,0,180,0,0
1,1,Ken Flajole,52,50,53,54,64,65,62,1,0,0,155,23,1023,21,23,31,66,57,54,40,1023,2,61,0,0,0,25,0,63,0,64,0,0,63,0,0,0,0,1,1,96,1,1,1,55,1023,50,63,85,2,85,0,62,69,56,0,62,0,1,95,0,0,36,0,0
1,1,Dwayne Stukes,68,50,53,77,42,40,38,0,1,0,157,5,1023,14,5,31,43,70,43,32,1023,5,68,2,0,0,75,0,40,0,36,0,0,60,0,0,0,0,1,1,138,0,1,1,53,1023,50,42,85,3,85,0,90,72,66,0,56,0,1,95,0,0,4,0,0
1,1,Marwan Maalouf,42,50,53,40,43,35,43,1,0,0,158,9,31,18,9,31,39,68,44,29,1023,2,72,0,0,0,75,0,36,0,56,0,0,77,0,0,0,0,1,1,15,0,1,1,50,1023,50,39,88,3,90,0,90,72,76,0,53,0,1,95,0,0,36,0,0
1,1,Aaron Kromer,42,50,53,35,41,65,73,0,0,0,161,23,1023,14,0,31,53,42,74,27,1023,2,80,0,0,2,75,0,45,0,75,0,0,75,0,0,0,4,1,1,15,2,1,1,47,1023,50,70,85,1,85,0,90,72,78,0,71,0,1,95,0,0,36,0,0
1,1,Richard Smith,47,50,53,49,83,40,38,1,1,0,162,20,1023,18,3,31,65,70,45,26,1023,2,77,0,0,0,75,0,62,0,52,0,0,70,0,0,0,0,1,1,143,0,1,1,51,1023,50,45,85,2,85,0,90,72,74,0,75,0,1,95,0,0,36,0,0
1,1,Brian Daboll,66,50,53,70,40,72,65,0,0,0,163,30,3,14,32,31,45,40,85,31,1023,2,80,0,0,0,75,0,40,0,54,0,0,77,0,3,0,0,1,1,35,3,1,1,50,1023,50,84,85,1,85,0,90,75,75,0,70,0,1,95,0,0,36,0,0
1,1,Joe Barry,66,50,53,69,75,35,37,1,0,0,164,7,1023,6,7,31,50,72,40,14,1023,5,72,0,0,0,75,0,70,0,41,0,0,69,0,0,0,0,1,1,99,5,1,1,48,1023,50,36,85,2,85,0,90,72,68,0,67,0,1,5,0,0,4,0,0
1,1,Greg Knapp,42,50,53,43,38,85,71,0,0,0,165,22,1023,22,22,31,57,40,82,25,1023,2,72,0,0,0,85,0,42,0,75,0,0,75,0,0,0,0,1,1,91,0,1,1,49,1023,50,70,85,1,85,0,90,72,76,0,79,0,1,95,0,0,36,0,0
1,1,Derius Swinton,55,50,53,60,40,35,39,0,1,0,166,3,1023,14,3,31,35,51,39,14,1023,2,71,0,0,0,70,0,38,0,40,0,0,60,0,0,0,0,1,1,129,2,1,1,51,1023,50,36,85,3,85,0,90,72,69,0,68,0,1,95,0,0,36,0,1
1,1,James Bettcher,56,50,53,51,84,35,40,1,1,0,168,15,1023,14,6,31,42,75,40,28,1023,2,78,0,0,0,75,0,75,0,38,0,0,68,0,0,0,0,1,1,22,2,1,1,51,1023,50,36,85,2,85,0,90,72,85,0,65,0,1,95,0,0,36,0,0
1,1,Todd Wash,51,50,53,50,65,35,58,1,0,0,170,1,17,18,16,31,52,70,46,53,1023,2,76,0,0,0,75,0,82,0,55,0,0,65,0,1,0,0,1,1,159,0,1,1,50,1023,50,43,85,2,85,0,90,70,68,0,75,0,1,95,0,0,36,0,0
1,1,Juan Castillo,40,50,53,45,85,34,35,0,1,0,171,12,1023,6,12,31,61,77,35,28,1023,2,72,1,0,0,55,0,60,0,35,0,0,71,0,0,0,0,1,1,146,5,1,1,52,1023,50,33,85,2,85,0,90,72,70,0,68,0,1,95,0,0,36,0,0
1,1,Romeo Crennel,94,50,53,93,92,35,40,1,2,0,172,28,32,25,4,31,73,93,41,45,1023,13,85,4,0,28,240,0,90,0,43,0,0,75,0,3,0,55,1,1,34,0,1,1,50,1023,50,41,85,0,85,2,76,72,85,0,95,0,1,5,0,0,120,0,0
1,1,Ken Norton,65,50,53,62,85,35,40,1,1,0,173,1,28,14,27,31,54,72,40,30,1023,2,74,4,0,0,75,0,72,0,38,0,0,67,0,1,0,0,1,1,48,1,1,1,50,1023,50,39,85,2,85,0,90,72,81,0,70,0,1,95,0,0,36,0,0
1,1,Ben McAdoo,38,50,53,37,39,88,64,0,0,0,175,15,1023,14,15,31,43,40,79,31,1023,2,80,0,0,13,75,0,36,0,57,1,0,81,0,0,0,16,1,1,170,2,1,1,49,1023,60,78,85,0,85,0,70,73,78,0,72,0,1,95,0,0,36,0,0
1,1,Mike Mularkey,41,50,56,40,35,85,82,0,1,0,178,21,1023,29,6,31,59,40,82,51,1023,2,76,0,0,37,80,0,36,0,71,1,0,72,0,0,0,54,1,1,66,2,1,1,49,1023,52,88,85,0,85,1,65,72,77,0,80,1,1,5,0,0,140,0,0
1,1,Jason Benguche,36,50,53,41,35,39,45,1,1,0,180,29,1023,14,29,31,36,39,38,25,1023,2,61,0,0,0,20,0,42,0,36,0,0,45,0,0,0,0,1,1,15,2,1,1,51,1023,50,40,93,1,95,0,90,72,60,0,61,0,1,95,0,0,36,0,0
1,1,Ron Milus,72,50,53,81,35,35,35,1,0,0,182,4,1023,22,4,31,57,73,35,28,1023,2,60,1,0,0,75,0,35,0,35,0,0,71,0,0,0,0,1,1,176,0,1,1,48,1023,50,35,85,2,85,0,90,72,55,0,68,0,1,95,0,0,36,0,0
1,1,Vance Joseph,78,50,56,87,58,45,42,0,0,0,184,33,7,14,14,31,48,70,42,29,1023,2,80,2,0,11,75,0,51,0,41,0,0,75,0,3,0,21,1,1,121,2,1,1,51,1023,54,38,85,2,85,0,76,72,80,0,68,0,1,95,0,0,36,0,0
1,1,Frank Reich,40,50,53,40,37,82,64,0,0,0,185,9,10,6,9,31,59,40,73,49,1023,2,75,0,0,17,75,0,38,0,50,1,0,80,1,3,0,15,1,1,151,0,1,1,43,1023,48,75,85,0,85,1,50,72,81,0,72,1,1,95,0,0,36,0,0
1,1,Terry Robiskie,35,50,53,35,35,55,40,0,0,0,187,4,1023,18,4,31,66,36,78,53,1023,2,67,1,0,2,75,0,35,0,35,0,0,69,0,0,0,6,1,1,178,0,1,1,51,1023,50,80,85,1,85,0,90,72,53,0,70,0,1,95,0,0,36,0,0
1,1,Joe Lombardi,40,50,53,40,45,85,61,0,0,0,189,13,1023,13,26,31,49,45,72,26,1023,2,77,0,0,0,75,0,63,0,55,0,0,71,0,0,0,0,1,1,15,0,1,1,48,1023,50,70,85,1,85,0,90,71,73,0,70,0,1,95,0,0,36,0,0
1,1,Steve Hoffman,35,50,53,35,35,35,35,0,0,0,190,10,1023,6,10,31,62,58,58,31,1023,2,55,0,0,0,70,0,35,0,35,0,0,57,0,0,0,0,1,1,93,5,1,1,51,1023,50,35,86,3,85,0,90,70,58,0,58,0,1,95,0,0,36,0,0
1,1,Brant Boyer,47,50,53,44,75,45,41,0,1,0,192,17,18,14,17,31,49,69,40,14,1023,2,70,0,0,0,70,0,55,0,43,0,0,61,0,1,0,0,1,1,162,2,1,1,48,1023,50,38,85,3,85,0,90,72,65,0,69,0,1,5,0,0,36,0,1
1,1,George Edwards,65,50,53,68,74,42,40,1,0,0,194,2,1023,15,30,31,53,75,43,31,1023,5,65,4,0,0,75,0,70,0,52,0,0,62,0,0,0,0,1,1,153,0,1,1,49,1023,50,36,85,2,85,0,90,72,70,0,71,0,1,95,0,0,4,0,0
1,1,Keith Butler,77,53,53,75,95,38,44,1,0,0,195,33,29,6,21,31,64,82,45,31,1023,2,85,0,0,0,120,0,78,0,46,0,0,75,0,1,0,0,1,1,180,5,1,1,50,1023,50,37,85,2,85,0,90,72,78,0,85,0,1,5,0,0,36,0,0
1,1,Rob Boras,39,50,53,36,39,56,54,0,1,0,197,7,1023,14,23,31,50,40,68,31,1023,2,76,0,0,0,78,0,41,0,75,0,0,67,0,0,0,0,1,1,188,2,1,1,48,1023,50,65,85,1,85,0,85,72,71,0,70,0,1,95,0,0,36,0,0
1,1,Fred Pagac,40,50,53,45,84,35,35,1,0,0,200,30,1023,13,30,31,68,78,35,32,1023,2,70,0,0,0,50,0,70,0,40,0,0,67,0,0,0,0,1,1,155,0,1,1,49,1023,50,38,85,2,85,0,90,72,72,0,62,0,1,95,0,0,36,0,0
1,1,Edgar Bennett,40,50,53,41,42,60,79,1,1,0,202,19,1023,15,19,31,51,41,75,25,1023,5,77,4,0,0,75,0,40,0,75,0,0,80,0,0,0,0,1,1,25,0,1,1,48,1023,50,82,85,1,85,0,90,72,78,0,72,0,1,95,0,0,4,0,0
1,1,Carl Smith,37,50,53,35,38,83,60,0,0,0,203,16,1023,6,16,31,72,38,74,31,1023,2,65,0,0,0,40,0,50,0,59,0,0,62,0,0,0,0,1,1,189,5,1,1,49,1023,50,62,85,1,85,0,90,72,69,0,55,0,1,95,0,0,36,0,0
1,1,Pat Flaherty,38,50,53,35,42,35,58,0,1,0,206,15,1023,14,15,31,64,40,69,31,1023,2,78,0,0,0,75,0,68,0,87,0,0,72,0,0,0,0,1,1,15,2,1,1,47,1023,50,43,85,1,85,0,90,72,75,0,79,0,1,95,0,0,36,0,0
1,1,Mike Solari,39,50,53,35,39,40,69,0,1,0,209,32,1023,14,14,31,65,53,82,31,1023,2,85,0,0,0,75,0,36,0,85,0,0,82,0,0,0,0,1,1,192,2,1,1,52,1023,50,70,85,1,85,0,90,72,76,0,80,0,1,95,0,0,36,0,0
1,1,Rod Marinelli,91,50,53,92,93,54,63,1,0,0,210,5,1023,32,18,31,71,93,61,60,1023,26,86,0,0,10,95,0,97,0,65,0,0,82,0,0,0,38,1,1,3,2,1,1,50,1023,50,62,85,2,85,0,70,72,88,0,81,0,1,95,0,0,172,0,0
1,1,Bob Sanders,60,50,53,68,88,40,45,1,0,0,211,19,1023,14,19,31,67,76,45,31,1023,2,70,0,0,0,40,0,75,0,45,0,0,65,0,0,0,0,1,1,194,2,1,1,49,1023,50,45,85,2,85,0,90,72,65,0,76,0,1,95,0,0,36,0,0
1,1,Dan Campbell,42,50,53,41,40,50,67,1,1,0,212,1,1023,14,11,31,44,40,72,31,1023,2,82,0,0,5,85,0,40,0,55,0,0,87,0,0,0,7,1,1,15,2,1,1,51,1023,50,75,85,1,85,0,90,72,80,0,70,0,1,95,0,0,36,0,0
1,1,Lou Anarumo,79,50,53,81,50,40,41,1,1,0,214,32,2,14,11,16,54,65,42,31,1023,2,75,0,0,0,70,0,48,0,39,0,0,72,0,3,0,0,1,1,15,2,1,1,53,1023,50,45,85,2,85,0,90,72,71,0,64,0,1,95,0,0,36,0,0
1,1,Joe Woods,85,50,53,83,86,36,39,1,0,0,215,33,5,12,10,31,50,90,40,75,1023,2,77,2,0,0,120,0,82,0,41,0,0,55,0,0,0,0,1,1,15,5,1,1,49,1023,50,40,85,2,85,0,84,72,66,0,91,0,1,95,0,0,36,0,0
1,1,Alex Van Pelt,39,50,53,37,38,86,68,0,0,0,219,30,5,6,22,31,50,39,64,31,1023,2,62,0,0,0,50,0,35,0,58,0,0,55,0,0,0,0,1,1,15,5,1,1,50,1023,50,50,85,1,85,0,90,72,70,0,63,0,1,95,0,0,36,0,0
1,1,Ted Monachino,58,50,53,55,82,35,40,1,0,0,221,24,1023,14,9,31,54,71,42,28,1023,2,77,0,0,0,75,0,78,0,42,0,0,69,0,0,0,0,1,1,116,2,1,1,50,1023,50,37,85,2,85,0,90,72,75,0,70,0,1,5,0,0,36,0,0
1,1,Brock Olivo,38,50,53,41,38,45,41,1,0,0,222,3,1023,7,3,31,44,40,43,68,1023,2,85,0,0,0,40,0,36,0,35,0,0,74,0,0,0,0,1,1,15,2,1,1,51,1023,50,42,99,3,99,0,85,72,70,0,72,0,1,95,0,0,36,0,0
1,1,George Stewart,38,50,53,39,55,35,40,0,1,0,223,0,8,12,7,31,40,45,40,48,1023,2,70,2,0,0,75,0,48,0,40,0,0,65,0,1,0,0,1,1,15,2,1,1,47,1023,50,41,95,3,92,0,90,72,68,0,72,0,1,95,0,0,36,0,1
1,1,Jim Cooter,37,50,53,38,40,80,59,0,0,0,224,24,1023,14,18,31,36,40,77,28,1023,2,75,0,0,0,75,0,39,0,53,0,0,76,0,0,0,0,1,1,183,2,1,1,51,1023,50,75,85,1,85,0,90,73,70,0,65,0,1,95,0,0,36,0,0
1,1,Sean McVay,41,50,53,40,35,70,68,0,0,0,226,10,24,4,25,31,34,40,72,28,1023,2,75,0,0,35,75,1,36,0,65,2,0,58,2,2,0,17,1,1,181,2,1,1,49,1023,47,82,85,0,85,3,60,72,70,0,65,2,1,5,0,0,36,0,0
1,1,Jim O'Neil,75,50,53,76,82,40,45,1,0,0,228,17,1023,14,4,31,42,78,42,28,1023,2,75,0,0,0,75,0,78,0,41,0,0,70,0,0,0,0,1,1,76,5,1,1,51,1023,50,44,85,2,85,0,90,72,73,0,68,0,1,5,0,0,36,0,0
1,1,Joe Vitt,75,50,53,77,75,42,35,1,0,0,229,26,1023,14,26,31,66,79,45,28,1023,2,77,0,0,9,75,0,75,0,40,0,0,62,0,0,0,12,1,1,203,2,1,1,52,1023,50,38,85,2,85,0,90,72,65,0,65,0,1,95,0,0,36,0,0
1,1,Bill Lazor,45,50,53,48,47,86,69,1,0,0,230,24,1,15,12,31,48,45,75,28,1023,2,81,0,0,0,75,0,45,0,65,0,0,75,0,0,0,0,1,1,167,0,1,1,49,1023,50,77,85,1,85,0,90,72,79,0,70,0,1,95,0,0,36,0,0
1,1,Hal Hunter,39,50,53,36,55,56,54,1,0,0,231,7,1023,14,7,31,61,41,67,30,1023,2,76,0,0,0,75,0,41,0,75,1,0,66,0,0,0,1,1,1,31,0,1,1,48,1023,50,65,85,1,85,0,85,72,71,0,70,0,1,95,0,0,36,0,0
1,1,Jon Gruden,72,50,56,70,68,82,85,0,1,0,232,30,23,109,5,31,57,65,80,44,1023,19,98,0,0,111,425,0,70,1,78,4,0,88,5,7,0,106,1,1,12,4,1,1,51,1023,40,80,85,0,85,8,90,71,90,1,95,5,1,95,1,0,44,0,0
1,1,Matt Nagy,41,50,49,40,35,75,63,0,1,0,233,24,1,108,12,31,42,40,82,31,1023,2,83,0,0,20,90,0,36,0,67,1,0,70,1,3,0,13,1,1,10,5,1,1,25,1023,41,69,85,0,85,2,90,72,77,0,77,0,1,5,0,0,132,0,0
1,1,Paul Guenther,70,50,53,72,85,40,42,1,0,0,235,5,23,14,1,31,49,80,43,30,1023,2,75,0,0,0,75,0,75,0,42,0,0,70,0,1,0,0,1,1,63,0,1,1,51,1023,50,43,85,2,85,0,90,72,78,0,72,0,1,95,0,0,36,0,0
1,1,Anthony Lynn,39,50,56,35,39,75,66,0,1,0,236,27,8,37,6,31,52,40,65,72,1023,2,64,2,0,27,73,0,36,0,58,1,0,58,1,1,0,24,1,1,126,2,1,1,58,1023,63,48,85,0,85,2,90,72,62,0,73,1,1,95,0,0,36,0,0
1,1,Matt Burke,85,50,53,83,86,36,39,1,0,0,237,31,1023,7,10,31,44,90,40,64,1023,2,77,0,0,0,120,0,82,0,41,0,0,55,0,0,0,0,1,1,15,5,1,1,49,1023,50,40,85,2,85,0,84,72,66,0,91,0,1,95,0,0,36,0,0
1,1,Marquand Manuel,47,50,53,49,83,40,38,1,1,0,239,31,1023,12,3,31,41,70,45,72,1023,2,77,2,0,0,75,0,62,0,52,0,0,70,0,0,0,0,1,1,15,0,1,1,51,1023,50,45,85,2,85,0,90,72,74,0,75,0,1,95,0,0,36,0,1
1,1,Robert Saleh,75,50,53,76,82,40,45,1,0,0,240,31,15,32,4,31,41,78,42,38,1023,2,75,0,0,0,75,0,78,0,41,0,0,70,0,1,0,0,1,1,15,5,1,1,51,1023,50,44,85,2,85,0,90,72,73,0,68,0,1,95,0,0,36,0,0
1,1,R. Hightower,55,50,53,60,40,35,39,0,1,0,242,31,15,12,3,31,39,51,39,75,1023,2,71,2,0,0,70,0,38,0,40,0,0,60,0,1,0,0,1,1,15,2,1,1,51,1023,50,36,85,3,85,0,90,72,69,0,68,0,1,95,0,0,36,0,1
1,1,Jon Embree,41,50,53,40,35,75,63,0,1,0,243,31,15,12,31,31,55,40,82,31,1023,2,83,2,0,0,90,0,36,0,67,0,0,70,2,1,0,0,1,1,15,5,1,1,48,1023,50,69,85,1,85,2,90,72,77,0,77,0,1,95,0,0,36,0,0
1,1,Todd Downing,37,50,53,35,38,78,56,0,1,0,244,30,1023,26,30,31,40,51,69,25,1023,2,65,0,0,0,75,0,50,0,59,0,0,58,0,0,0,0,1,1,15,5,1,1,49,1023,50,62,85,1,85,0,85,72,69,0,70,0,1,95,0,0,36,0,0
1,1,Matt LaFleur,39,50,53,36,39,56,54,0,1,0,245,17,20,22,19,31,41,40,68,66,1023,2,76,0,0,13,78,0,41,0,75,1,0,67,1,3,0,3,1,1,165,2,1,1,49,1023,46,65,85,0,85,1,79,72,71,0,70,1,1,5,0,0,36,0,0
1,1,John Morton,41,50,53,40,35,75,63,0,1,0,247,30,1023,32,30,31,51,40,82,64,1023,2,83,0,0,0,90,0,36,0,67,0,0,70,2,0,0,0,1,1,15,5,1,1,48,1023,50,69,85,1,85,2,90,72,77,0,77,0,1,95,0,0,36,0,0
1,1,Mike Vrabel,75,50,53,78,71,38,50,1,0,0,249,21,30,19,31,16,45,75,45,64,1023,2,82,0,0,20,120,0,70,0,45,1,0,70,1,3,0,15,1,1,13,2,1,1,55,1023,21,43,85,0,85,2,90,72,74,0,69,2,1,5,0,0,36,0,0
1,1,Matt Eberflus,48,50,53,74,82,35,39,1,0,0,253,29,10,30,0,31,50,85,40,27,1023,2,84,0,0,0,90,0,80,0,42,0,0,71,0,3,0,0,1,1,15,5,1,1,50,1023,50,38,85,2,85,0,90,72,79,0,89,0,1,95,0,0,36,0,0
1,1,Al Holcomb,47,50,53,74,82,35,39,1,0,0,254,32,1023,30,0,31,49,85,40,27,1023,2,84,2,0,0,90,0,80,0,42,0,0,71,0,0,0,0,1,1,15,5,1,1,50,1023,50,38,85,2,85,0,90,72,79,0,89,0,1,95,0,0,36,0,0
1,1,Mark Helfrich,45,50,53,43,38,85,71,0,0,0,255,24,1023,22,22,31,47,40,82,25,1023,2,72,0,0,0,85,0,42,0,75,0,0,75,0,0,0,0,1,1,15,0,1,1,49,1023,50,70,85,1,85,0,90,72,76,0,79,0,1,5,0,0,36,0,0
1,1,Eric Bieniemy,49,50,53,58,70,65,63,0,0,0,256,17,9,15,12,31,51,55,67,29,1023,2,75,2,0,0,75,0,57,0,67,0,0,63,0,3,0,0,1,1,15,0,1,1,50,1023,50,82,85,1,85,0,70,72,70,0,78,0,1,5,0,0,36,0,0
1,1,Eric Washington,47,50,53,70,82,35,39,1,0,0,257,30,1023,30,0,31,49,85,40,27,1023,2,84,2,0,0,90,0,85,0,42,0,0,71,0,0,0,0,1,1,15,5,1,1,50,1023,50,38,85,2,85,0,90,72,79,0,89,0,1,95,0,0,36,0,0
1,1,Chase Blackburn,35,50,53,45,48,50,44,0,0,0,258,30,21,14,21,31,37,45,42,31,1023,2,67,0,0,0,50,0,38,0,35,0,0,65,0,3,0,0,1,1,15,2,1,1,49,1023,50,41,90,3,89,0,90,72,70,0,64,0,1,95,0,0,36,0,0
1,1,Don Martindale,55,50,53,74,82,35,39,1,0,0,260,21,25,30,0,31,57,85,40,27,1023,2,84,0,0,0,90,0,80,0,42,0,0,71,0,3,0,0,1,1,15,5,1,1,50,1023,50,38,85,2,85,0,90,72,79,0,89,0,1,5,0,0,36,0,0
1,1,B.Schottenheimer,45,50,53,43,38,85,71,0,0,0,261,27,28,22,17,31,47,40,82,25,1023,2,72,0,0,0,85,0,42,0,75,0,0,75,0,3,0,0,1,1,15,0,1,1,49,1023,50,70,85,1,85,0,90,72,76,0,79,0,1,95,0,0,36,0,0
1,1,Randy Fichtner,55,50,53,43,38,85,71,0,0,0,262,33,29,22,28,31,57,40,82,25,1023,2,72,0,0,0,85,0,42,0,75,0,0,75,0,3,0,0,1,1,15,0,1,1,49,1023,50,70,85,1,85,0,90,72,76,0,79,0,1,5,0,0,36,0,0
1,1,Nick Sirianni,41,50,53,40,35,70,68,0,0,0,265,9,10,14,9,31,39,40,72,28,1023,2,75,0,0,0,75,0,36,0,65,0,0,58,0,3,0,0,1,1,15,2,1,1,51,1023,50,82,85,1,85,0,90,72,70,0,65,0,1,95,0,0,36,0,0
1,1,R. Ventrone,42,50,53,40,43,35,43,1,0,0,266,29,10,18,9,31,38,68,44,29,1023,2,72,0,0,0,75,0,36,0,56,0,0,77,0,3,0,0,1,1,15,0,1,1,50,1023,50,39,88,3,90,0,90,72,76,0,53,0,1,95,0,0,36,0,0
1,1,Keith O'Quinn,42,50,53,40,43,35,43,1,0,0,267,5,1023,18,9,31,48,68,44,29,1023,2,72,0,0,0,75,0,36,0,56,0,0,77,0,0,0,0,1,1,15,0,1,1,50,1023,50,39,88,3,90,0,90,72,76,0,53,0,1,95,0,0,36,0,0
1,1,Mike Groh,45,50,53,48,47,86,69,1,0,0,268,29,1023,15,11,31,49,45,75,28,1023,2,81,0,0,0,75,0,45,0,65,0,0,75,0,0,0,0,1,1,167,0,1,1,49,1023,50,77,85,1,85,0,90,72,79,0,70,0,1,95,0,0,36,0,0
1,1,Brendan Daly,85,50,53,86,77,39,44,1,0,0,269,24,1023,6,18,31,45,83,41,54,1023,2,87,0,0,0,72,0,83,0,42,0,0,79,0,0,0,0,1,1,177,5,1,1,51,1023,50,40,85,2,85,1,90,71,86,0,86,0,1,95,0,0,36,0,1
1,1,Brian Flores,85,50,53,86,77,39,44,1,0,0,270,33,12,108,33,31,39,83,41,54,1023,2,87,2,0,5,72,0,83,0,42,0,0,79,0,4,0,11,1,1,191,5,1,1,79,1023,79,40,85,0,85,0,60,71,86,0,86,0,1,95,0,0,132,0,1
1,1,K. Kingsbury,55,50,53,55,60,88,68,0,0,0,271,33,7,9,21,31,41,58,78,27,1023,5,79,0,1,5,440,0,55,0,59,0,0,72,0,3,0,10,1,1,56,5,1,1,34,1023,49,70,85,0,85,0,79,72,75,0,77,0,1,95,0,0,4,5,0
1,1,Zac Taylor,55,50,53,55,60,88,68,0,0,0,272,30,2,1,38,31,37,58,78,25,1023,5,79,0,0,2,440,0,55,0,59,0,0,72,0,4,0,14,1,1,32,5,1,1,79,1023,77,70,85,0,85,0,90,72,75,0,77,0,1,95,0,0,4,5,0
1,1,Brian Callahan,45,50,53,43,38,85,71,0,0,0,273,30,2,22,38,31,36,40,82,25,1023,2,72,0,0,0,85,0,42,0,75,0,0,75,0,3,0,0,1,1,15,0,1,1,49,1023,50,70,85,1,85,0,90,72,76,0,79,0,1,5,0,0,36,0,0
