CFDA,CFFA,CLNA,CRSA,CDTA,COTA,CRDB,CRLB,CRQB,CRRB,CSPC,CCTC,CFUC,CCID,CDID,TGID,CHID,CPID,CHSD,CAGE,CDEF,COFF,CPSF,CLTF,CFSH,CETH,CSKI,CCTI,CCWI,CSAL,CSBL,CRDL,CFHL,CROL,CCPL,CWPL,CCHM,CCPM,CCLN,CFCO,CCLO,CFDP,CFRP,CSXP,CHAR,CFFR,CFRR,CDTR,CLTR,COTR,CRWR,CRKS,COPS,CRPS,CCWS,CRBT,CHGT,CMOT,CSBW,CKNW,CCPW,CFEX,CDTY,CHTY,COTY,CBSZ,CThg,CTgw
1,1,Rick Dennison,39,50,53,35,39,73,70,0,1,0,125,31,1009,14,19,31,67,40,77,31,1023,2,72,0,0,0,100,0,36,0,98,0,0,74,0,0,0,0,1,1,15,2,1,1,51,1023,50,65,75,1,75,0,90,72,69,0,75,0,1,5,0,0,36,0,0
1,1,Jeff Rodgers,58,50,53,58,58,58,58,0,0,0,128,32,7,18,6,31,47,58,58,32,1023,5,81,0,0,0,100,0,58,0,58,0,0,77,0,3,0,0,1,1,17,0,1,1,49,1023,50,58,82,3,81,0,90,72,79,0,80,0,1,95,0,0,4,0,0
1,1,Kacy Rodgers,85,50,53,83,86,75,73,1,0,0,131,17,1009,7,17,31,56,83,58,25,1023,5,80,4,0,0,100,0,86,0,77,0,0,77,0,3,0,0,1,1,12,4,1,1,50,1023,50,74,78,2,78,0,90,73,79,0,81,0,1,5,0,0,4,0,0
1,1,G.Walker,11,50,52,11,11,11,11,0,0,0,134,0,1023,22,32,31,50,1,1,25,1023,2,1,0,0,0,75,0,11,0,11,0,0,1,0,0,0,0,1,1,15,0,1,1,58,1023,47,11,11,0,75,0,90,66,1,0,1,0,1,95,0,1,36,4,0
1,1,Steve Wilks,91,50,56,93,95,71,75,1,0,0,140,32,18,14,20,31,56,94,73,45,1023,2,91,4,0,9,100,0,91,0,76,0,0,86,0,3,0,19,1,1,47,2,1,1,51,1023,50,73,79,2,76,0,90,72,89,0,90,0,1,95,0,0,36,0,0
1,1,Todd Monken,78,50,53,80,76,86,83,0,1,0,142,16,25,14,5,31,59,58,89,31,1023,2,85,0,0,0,100,0,79,0,84,0,0,81,0,3,0,0,1,1,94,2,1,1,51,1023,50,85,80,1,79,0,90,72,84,0,86,0,1,95,0,0,36,0,0
1,1,Steve Spagnuolo,93,50,53,90,86,81,78,1,0,0,145,8,9,0,8,31,66,93,61,1,1023,5,89,0,0,11,100,0,91,1,81,0,0,86,0,3,0,41,1,1,108,0,1,1,51,1023,50,80,86,2,85,0,90,74,88,0,92,0,1,5,0,0,4,0,0
1,1,Craig Aukerman,74,50,53,73,70,63,68,0,1,0,146,28,12,14,7,31,49,70,66,14,1023,2,83,0,0,0,100,0,68,0,68,0,0,78,0,3,0,0,1,1,95,2,1,1,47,1023,50,70,90,3,88,0,90,72,78,0,76,0,1,5,0,0,36,0,1
1,1,Kevin O'Dea,36,49,49,63,36,35,40,1,0,0,149,5,1009,14,5,16,65,40,40,31,1023,2,68,0,0,0,100,0,40,0,39,0,0,60,0,0,0,0,1,1,15,2,1,1,46,1023,50,61,75,3,75,1,90,72,65,0,64,0,1,95,0,0,36,0,0
1,1,Raheem Morris,74,50,53,91,89,79,81,1,0,0,154,5,14,116,5,16,49,87,77,62,1023,5,81,2,0,21,100,0,87,0,80,0,0,84,0,4,0,38,1,1,137,0,1,1,48,1023,50,79,81,0,80,0,79,72,83,0,85,0,1,95,1,0,180,0,0
1,1,Ryan Ficken,58,50,53,58,58,58,58,1,0,0,158,30,8,18,30,31,45,58,58,29,1023,2,80,0,0,0,100,0,58,0,58,0,0,75,0,3,0,0,1,1,145,0,1,1,50,1023,50,58,80,3,79,0,90,72,78,0,77,0,1,95,0,0,36,0,0
1,1,Aaron Kromer,42,50,53,35,41,65,73,0,0,0,161,23,1009,14,0,31,58,42,74,27,1023,2,80,0,0,2,100,0,45,0,75,0,0,75,0,0,0,4,1,1,15,2,1,1,47,1023,50,70,75,1,75,0,90,72,78,0,71,0,1,95,0,0,36,0,0
1,1,Richard Smith,47,50,53,49,83,40,38,1,1,0,162,20,1009,18,3,31,70,70,45,26,1023,2,77,0,0,0,100,0,62,0,52,0,0,70,0,0,0,0,1,1,15,0,1,1,51,1023,50,45,75,2,75,0,90,72,74,0,75,0,1,95,0,0,36,0,0
1,1,Brian Daboll,75,50,53,87,80,87,85,0,0,0,163,2,16,14,2,31,50,83,88,31,1023,2,87,0,1,15,350,0,82,0,84,1,0,90,0,3,0,18,1,1,35,3,1,1,50,1023,50,86,81,0,81,1,70,75,89,0,90,1,1,95,0,0,36,0,0
1,1,Joe Barry,90,50,53,91,93,52,55,1,0,0,164,7,1009,6,7,31,55,66,66,14,1023,5,99,0,0,0,100,0,90,0,52,0,0,99,0,0,0,0,1,1,99,5,1,1,48,1023,50,50,39,2,36,0,90,72,82,0,99,0,1,5,0,0,4,0,0
1,1,Derius Swinton,55,50,53,60,40,35,39,0,1,0,166,3,1009,14,3,31,40,51,39,14,1023,2,71,0,0,0,100,0,38,0,40,0,0,60,0,0,0,0,1,1,129,2,1,1,51,1023,50,36,75,3,75,0,90,72,69,0,68,0,1,95,0,0,36,0,1
1,1,James Bettcher,56,50,53,51,84,35,40,1,1,0,168,15,1009,14,6,31,47,75,40,28,1023,2,78,0,0,0,100,0,75,0,38,0,0,68,0,0,0,0,1,1,15,2,1,1,51,1023,50,36,75,2,75,0,90,72,85,0,65,0,1,95,0,0,36,0,0
1,1,Todd Wash,51,50,53,50,65,35,58,1,0,0,170,1,1009,18,16,31,57,70,46,53,1023,2,76,0,0,0,100,0,82,0,55,0,0,65,0,0,0,0,1,1,15,0,1,1,50,1023,50,43,75,2,75,0,90,70,68,0,75,0,1,95,0,0,36,0,0
1,1,Ben McAdoo,53,50,53,51,55,74,83,0,0,0,175,15,1009,14,15,31,48,77,70,31,1023,2,80,0,0,13,100,0,58,0,86,1,0,92,0,0,0,15,1,1,170,2,1,1,49,1023,60,83,40,1,42,0,70,73,71,0,98,0,1,95,0,0,36,0,0
1,1,Ron Milus,72,50,53,81,35,35,35,1,0,0,182,4,1009,22,4,31,62,73,35,28,1023,2,60,1,0,0,100,0,35,0,35,0,0,71,0,0,0,0,1,1,15,0,1,1,48,1023,50,35,75,2,75,0,90,72,55,0,68,0,1,95,0,0,36,0,0
1,1,Vance Joseph,86,50,56,87,88,78,75,0,0,0,184,33,4,14,6,31,53,85,58,29,1023,2,82,2,0,11,100,0,89,0,77,0,0,76,0,3,0,21,1,1,121,2,1,1,51,1023,54,74,82,2,81,0,76,72,80,0,83,0,1,5,0,0,36,0,0
1,1,Frank Reich,66,50,53,72,70,59,76,0,0,0,185,9,1009,6,9,31,64,84,72,49,1023,2,86,0,1,41,900,0,71,0,74,2,0,87,2,0,0,43,1,1,151,0,1,1,43,1023,48,66,59,0,57,3,73,72,76,0,97,1,1,95,0,0,36,0,0
1,1,Joe Lombardi,71,50,53,74,70,83,78,0,0,0,189,13,4,13,26,31,54,58,82,26,1023,2,80,0,0,0,100,0,73,0,79,0,0,73,0,3,0,0,1,1,75,0,1,1,48,1023,50,80,80,1,80,0,90,71,76,0,78,0,1,95,0,0,36,0,0
1,1,Steve Hoffman,35,50,53,35,35,35,35,0,0,0,190,10,1009,6,10,31,67,58,58,31,1023,2,55,0,0,0,100,0,35,0,35,0,0,57,0,0,0,0,1,1,15,5,1,1,51,1023,50,35,76,3,75,0,90,70,58,0,58,0,1,95,0,0,36,0,0
1,1,Brant Boyer,58,50,53,58,58,58,58,0,1,0,192,17,15,14,17,31,54,58,58,14,1023,2,80,0,0,0,100,0,58,0,58,0,0,75,0,3,0,0,1,1,162,2,1,1,48,1023,50,58,82,3,81,0,90,72,79,0,77,0,1,5,0,0,36,0,1
1,1,George Edwards,65,50,53,68,74,42,40,1,0,0,194,2,1009,15,30,31,58,75,43,31,1023,5,65,4,0,0,100,0,70,0,52,0,0,62,0,0,0,0,1,1,15,0,1,1,49,1023,50,36,75,2,75,0,90,72,70,0,71,0,1,95,0,0,4,0,0
1,1,Rob Boras,39,50,53,36,39,56,54,0,1,0,197,7,1009,14,23,31,55,40,68,31,1023,2,76,0,0,0,100,0,41,0,75,0,0,67,0,0,0,0,1,1,15,2,1,1,48,1023,50,65,75,1,75,0,85,72,71,0,70,0,1,95,0,0,36,0,0
1,1,Edgar Bennett,40,50,53,41,42,60,79,1,1,0,202,19,1009,15,19,31,56,41,75,25,1023,5,77,4,0,0,100,0,40,0,75,0,0,80,0,0,0,0,1,1,15,0,1,1,48,1023,50,82,75,1,75,0,90,72,78,0,72,0,1,95,0,0,4,0,0
1,1,Frank Smith,77,50,53,79,76,82,79,0,1,0,206,15,12,14,15,31,44,58,84,31,1023,2,82,0,0,0,100,0,78,0,80,0,0,77,0,3,0,0,1,1,36,2,1,1,47,1023,50,81,78,1,78,0,90,72,80,0,82,0,1,95,0,0,36,0,0
1,1,Dan Campbell,81,50,53,83,86,86,91,1,1,0,212,1,19,14,11,31,49,85,86,31,1023,2,90,0,1,29,500,0,85,0,89,1,0,95,0,3,0,33,1,1,140,2,1,1,51,1023,50,86,86,0,85,1,73,72,94,0,88,2,1,95,0,0,36,0,0
1,1,Lou Anarumo,90,50,53,90,88,76,73,1,1,0,214,32,10,14,1,16,59,88,58,31,1023,2,85,0,0,0,100,0,86,0,78,0,0,80,0,3,0,0,1,1,25,2,1,1,53,1023,50,75,82,2,81,0,90,72,82,0,86,0,1,95,0,0,36,0,0
1,1,Joe Woods,79,50,53,80,78,58,58,1,0,0,215,4,1009,12,10,31,55,85,58,75,1023,2,83,2,0,0,100,0,82,0,58,0,0,78,0,3,0,0,1,1,51,5,1,1,49,1023,50,58,78,2,78,0,84,72,81,0,82,0,1,95,0,0,36,0,0
1,1,Kris Richard,92,50,53,90,92,44,55,1,0,0,216,27,1009,18,27,31,46,66,66,53,1023,2,99,2,0,0,75,0,91,0,53,0,0,99,0,0,0,0,1,1,15,0,1,1,51,1023,50,50,39,2,40,0,90,70,89,0,99,0,1,95,0,0,36,0,0
1,1,Alex Van Pelt,74,50,53,78,73,83,80,0,0,0,219,4,1009,6,22,31,55,58,84,31,1023,2,81,0,0,0,100,0,76,0,81,0,0,76,0,3,0,0,1,1,46,5,1,1,50,1023,50,82,78,1,78,0,90,72,79,0,80,0,1,95,0,0,36,0,0
1,1,Jim Cooter,69,50,53,75,72,82,78,0,0,0,224,24,10,14,18,31,41,58,83,28,1023,2,79,0,0,0,100,0,73,0,76,0,0,75,0,3,0,0,1,1,28,2,1,1,51,1023,50,79,78,1,78,0,90,73,78,0,78,0,1,95,0,0,36,0,0
1,1,Sean McVay,76,50,53,90,84,96,87,0,0,0,226,10,24,4,25,31,39,82,98,28,1023,2,90,0,0,70,1400,1,86,0,89,4,0,93,4,3,0,45,1,1,181,2,1,1,49,1023,47,94,86,0,86,5,85,72,92,1,97,7,1,5,0,0,36,0,0
1,1,Bill Lazor,45,50,53,48,47,86,69,1,0,0,230,0,1009,15,0,31,53,45,75,28,1023,2,81,0,0,0,100,0,45,0,65,0,0,75,0,0,0,0,1,1,167,0,1,1,49,1023,50,77,75,1,75,0,90,72,79,0,70,0,1,95,0,0,36,0,0
1,1,Matt Nagy,76,50,49,81,77,86,83,0,1,0,233,0,9,108,0,31,47,60,87,31,1023,2,84,0,0,34,500,0,79,0,84,2,0,80,2,3,0,31,1,1,10,5,1,1,25,1023,41,86,83,1,82,3,82,72,83,0,82,0,1,5,0,0,132,0,0
1,1,Paul Guenther,70,50,53,72,85,40,42,1,0,0,235,5,1009,14,1,31,54,80,43,30,1023,2,75,0,0,0,100,0,75,0,42,0,0,70,0,0,0,0,1,1,15,0,1,1,51,1023,50,43,75,2,75,0,90,72,78,0,72,0,1,95,0,0,36,0,0
1,1,Anthony Lynn,39,50,56,35,39,75,66,0,1,0,236,7,1009,37,6,31,57,40,65,72,1023,2,64,2,0,33,100,0,36,0,58,1,0,58,1,0,0,32,1,1,126,2,1,1,58,1023,63,48,75,1,75,2,90,72,62,0,73,1,1,95,0,0,36,0,0
1,1,Matt Burke,79,50,53,78,81,58,58,1,0,0,237,31,32,7,10,31,49,79,58,64,1023,2,79,0,0,0,100,0,80,0,58,0,0,74,0,3,0,0,1,1,139,5,1,1,49,1023,50,58,80,2,79,0,84,72,78,0,77,0,1,95,0,0,36,0,0
1,1,Marquand Manuel,47,50,53,49,83,40,38,1,1,0,239,31,1009,12,3,31,46,70,45,72,1023,2,77,2,0,0,100,0,62,0,52,0,0,70,0,0,0,0,1,1,15,0,1,1,51,1023,50,45,75,2,75,0,90,72,74,0,75,0,1,95,0,0,36,0,1
1,1,Robert Saleh,77,50,53,93,92,80,83,1,0,0,240,14,15,32,14,31,46,93,81,38,1023,2,87,0,0,18,500,0,93,0,84,0,0,89,0,3,0,33,1,1,166,5,1,1,51,1023,50,81,85,2,84,0,85,72,89,0,91,0,1,95,0,0,36,0,0
1,1,R. Hightower,58,50,53,58,58,58,58,0,1,0,242,14,1,12,14,31,45,58,58,75,1023,2,80,2,0,0,100,0,58,0,58,0,0,76,0,3,0,0,1,1,72,2,1,1,51,1023,50,58,83,3,82,0,90,72,78,0,79,0,1,95,0,0,36,0,1
1,1,Jon Embree,41,50,53,40,35,75,63,0,1,0,243,31,1009,12,31,31,60,40,82,31,1023,2,83,2,0,0,100,0,36,0,67,0,0,70,2,0,0,0,1,1,15,5,1,1,48,1023,50,69,75,1,75,2,90,72,77,0,77,0,1,95,0,0,36,0,0
1,1,Todd Downing,59,50,53,47,51,80,95,0,1,0,244,30,1009,26,30,31,45,76,69,25,1023,2,96,0,0,0,100,0,55,0,82,0,0,92,0,0,0,0,1,1,113,5,1,1,49,1023,50,77,38,1,40,0,85,72,70,0,85,0,1,95,0,0,36,0,0
1,1,Matt LaFleur,74,50,53,85,80,89,83,0,1,0,245,19,20,22,19,31,46,80,90,66,1023,2,84,0,0,56,500,0,82,0,84,4,0,87,3,2,0,27,1,1,165,2,1,1,49,1023,46,86,84,0,85,3,90,72,85,0,86,3,1,5,0,0,36,0,0
1,1,John Morton,72,50,53,71,69,84,77,0,1,0,247,30,19,32,30,31,56,69,83,64,1023,2,79,0,0,0,100,0,67,0,73,0,0,76,2,3,0,0,1,1,142,5,1,1,48,1023,50,84,71,1,69,2,90,72,77,0,75,0,1,95,0,0,36,0,0
1,1,Mike Vrabel,89,50,53,91,97,73,75,1,0,0,249,21,22,19,31,16,54,95,76,64,1023,2,93,0,0,54,950,0,96,0,76,3,0,89,3,5,0,45,1,1,13,2,1,1,55,1023,21,73,81,0,79,4,65,72,91,0,93,2,1,5,0,0,36,0,0
1,1,Matt Eberflus,78,50,53,90,88,78,80,1,0,0,253,29,11,30,0,31,55,83,73,27,1023,2,74,0,0,10,100,0,86,0,83,0,0,77,0,3,0,24,1,1,127,5,1,1,50,1023,50,78,79,2,79,0,70,72,76,0,78,0,1,95,0,0,36,0,0
1,1,Al Holcomb,47,50,53,74,82,35,39,1,0,0,254,32,1009,30,0,31,55,85,40,27,1023,2,84,2,0,0,100,0,80,0,42,0,0,71,0,0,0,0,1,1,15,5,1,1,50,1023,50,38,75,2,75,0,90,72,79,0,89,0,1,95,0,0,36,0,0
1,1,Eric Bieniemy,53,50,53,52,55,97,87,0,0,0,256,8,1009,15,8,31,56,66,98,29,1023,2,82,2,0,0,100,0,58,0,90,0,0,98,0,0,0,0,1,1,91,0,1,1,50,1023,50,99,41,1,42,0,70,72,97,0,98,0,1,5,0,0,36,0,0
1,1,Eric Washington,88,50,53,83,86,78,76,1,0,0,257,30,1009,30,0,31,56,89,58,27,1023,2,86,2,0,0,100,0,88,0,78,0,0,78,0,3,0,0,1,1,1,5,1,1,50,1023,50,74,81,2,81,0,90,72,83,0,85,0,1,95,0,0,36,0,0
1,1,B.Schottenheimer,75,50,53,80,76,87,84,0,0,0,261,27,11,22,17,31,52,78,90,25,1023,2,82,0,0,0,500,0,78,0,82,0,0,86,0,4,0,0,1,1,31,0,1,1,49,1023,50,86,83,0,82,0,90,72,84,0,87,0,1,95,0,0,36,0,0
1,1,Nick Sirianni,72,50,53,85,79,88,84,0,0,0,265,9,13,14,9,31,44,86,91,31,1023,2,85,0,0,34,650,1,82,0,85,3,0,90,1,1,0,17,1,1,83,2,1,1,51,1023,50,87,84,0,83,2,90,72,87,0,88,2,1,95,0,0,36,0,0
1,1,R. Ventrone,58,50,53,58,58,58,58,1,0,0,266,29,5,18,9,31,43,58,58,29,1023,2,80,0,0,0,100,0,58,0,58,0,0,76,0,3,0,0,1,1,132,0,1,1,50,1023,50,58,81,3,80,0,90,72,78,0,78,0,1,95,0,0,36,0,0
1,1,Mike Groh,45,50,53,48,47,86,69,1,0,0,268,29,1009,15,11,31,54,45,75,28,1023,2,81,0,0,0,100,0,45,0,65,0,0,75,0,0,0,0,1,1,15,0,1,1,49,1023,50,77,75,1,75,0,90,72,79,0,70,0,1,95,0,0,36,0,0
1,1,Brendan Daly,85,50,53,86,77,39,44,1,0,0,269,24,1009,6,18,31,50,83,41,54,1023,2,87,0,0,0,100,0,83,0,42,0,0,79,0,0,0,0,1,1,15,5,1,1,51,1023,50,40,75,2,75,1,90,71,86,0,86,0,1,95,0,0,36,0,1
1,1,Brian Flores,88,50,53,89,86,61,61,1,0,0,270,11,31,108,33,31,44,93,61,54,1023,2,89,2,0,24,300,0,88,0,61,0,0,85,0,3,0,25,1,1,191,5,1,1,79,1023,79,61,86,2,85,0,60,71,87,0,91,0,1,95,0,0,132,0,1
1,1,K. Kingsbury,72,50,53,75,72,83,80,0,0,0,271,33,26,9,6,31,46,58,84,27,1023,5,83,0,1,28,550,0,73,0,79,1,0,77,1,6,0,37,1,1,56,5,1,1,34,1023,49,82,78,1,78,2,65,72,80,0,79,0,1,95,0,0,4,5,0
1,1,Zac Taylor,73,50,53,85,80,85,80,0,0,0,272,30,2,1,1,31,42,82,89,25,1023,5,85,0,1,37,450,1,82,0,84,2,0,87,1,3,0,44,1,1,32,5,1,1,79,1023,77,83,81,0,81,2,73,72,86,0,88,5,1,95,0,0,4,5,0
1,1,Brian Callahan,63,50,53,78,72,81,75,0,0,0,273,30,30,22,1,31,41,71,83,25,1023,2,75,0,0,0,100,0,77,0,74,0,0,78,0,3,0,0,1,1,23,0,1,1,49,1023,50,76,73,0,73,0,65,72,77,0,81,0,1,5,0,0,36,0,0
1,1,Kellen Moore,77,50,53,80,76,89,85,0,0,0,275,10,27,22,10,31,37,58,88,25,1023,2,83,0,0,0,500,0,78,0,83,0,0,78,0,4,0,0,1,1,134,0,1,1,49,1023,50,87,78,0,78,0,65,72,81,0,83,0,1,5,0,0,36,0,0
1,1,Tim Kelly,45,50,53,43,38,85,71,0,0,0,279,8,1009,22,31,31,39,40,82,25,1023,2,72,0,0,0,100,0,42,0,75,0,0,75,0,0,0,0,1,1,154,0,1,1,49,1023,50,70,75,1,75,0,90,72,76,0,79,0,1,5,0,0,36,0,0
1,1,Byron Leftwich,54,50,53,51,55,88,89,0,0,0,280,17,1009,14,5,31,45,66,84,28,1023,2,85,2,0,0,100,0,56,0,93,0,0,84,0,0,0,0,1,1,55,2,1,1,51,1023,50,85,38,1,39,0,90,72,90,0,74,0,1,95,0,0,36,0,0
1,1,Arthur Smith,82,50,53,84,80,89,87,0,0,0,281,21,29,22,31,31,43,83,84,25,1023,2,78,0,0,21,500,0,81,0,86,0,0,80,0,3,0,30,1,1,30,0,1,1,49,1023,50,88,84,1,83,0,50,72,79,0,82,0,1,5,0,0,36,0,0
1,1,Kevin O'Connell,72,50,53,85,80,89,82,0,0,0,282,10,31,22,25,31,40,80,89,25,1023,2,82,0,0,20,100,0,82,0,83,1,0,85,0,2,0,14,1,1,176,0,1,1,49,1023,50,84,80,0,80,1,60,72,84,0,86,0,1,5,0,0,36,0,0
1,1,Chad O'Shea,45,50,53,43,38,85,71,0,0,0,283,24,1009,22,22,31,53,40,82,25,1023,2,72,0,0,0,100,0,42,0,75,0,0,75,0,0,0,0,1,1,15,0,1,1,49,1023,50,70,75,1,75,0,90,72,76,0,79,0,1,5,0,0,36,0,0
1,1,Patrick Graham,86,50,53,86,85,58,58,1,1,0,284,15,23,14,15,16,46,84,58,31,1023,2,83,4,0,0,100,0,87,0,58,0,0,78,0,3,0,0,1,1,74,2,1,1,51,1023,50,58,80,2,80,0,75,72,81,0,82,0,1,5,0,0,36,0,0
1,1,Kevin Stefanski,70,50,53,84,79,88,84,0,0,0,285,4,5,22,22,31,43,84,89,25,1023,2,83,0,0,37,400,0,83,0,82,2,0,85,1,1,0,20,1,1,27,0,1,1,21,1023,21,85,81,0,81,1,79,72,85,0,88,1,1,95,0,0,36,0,0
1,1,Heath Farwell,58,50,53,58,58,58,58,1,0,0,287,2,17,18,2,31,44,58,58,31,1023,2,81,0,0,0,100,0,58,0,58,0,0,76,0,3,0,0,1,1,26,0,1,1,51,1023,50,58,81,3,80,0,90,72,80,0,79,0,1,95,0,0,36,0,0
1,1,Shane Steichen,71,50,53,83,78,86,82,1,2,0,288,7,10,103,6,5,40,77,86,11,1023,35,79,0,0,9,500,0,82,1,81,0,0,82,3,5,0,8,1,1,188,0,1,1,51,1023,50,84,79,0,79,0,90,73,80,0,84,0,1,95,1,0,32,3,0
1,1,Press Taylor,72,50,53,75,72,81,79,1,0,0,292,29,1009,15,12,31,37,58,81,28,1023,2,79,0,0,0,100,0,74,0,78,0,0,74,0,3,0,0,1,1,57,0,1,1,49,1023,50,80,78,1,78,0,90,72,77,0,78,0,1,95,0,0,36,0,0
1,1,Cory Undlin,47,50,53,74,82,35,39,1,0,0,293,24,1009,30,0,31,54,85,40,27,1023,2,84,2,0,0,100,0,80,0,42,0,0,71,0,0,0,0,1,1,15,5,1,1,50,1023,50,38,75,2,75,0,90,72,79,0,89,0,1,5,0,0,36,0,0
1,1,Joe Brady,72,50,53,80,75,86,82,0,0,0,297,30,3,14,20,31,36,58,88,28,1023,2,81,0,0,0,100,0,76,0,81,0,0,78,0,2,0,0,1,1,143,2,1,1,48,1023,50,85,79,1,79,0,90,72,83,0,83,0,1,95,0,0,36,0,0
1,1,Cameron Achord,47,50,53,44,47,39,45,0,0,0,300,21,1009,14,21,31,38,71,66,27,1023,2,67,0,0,0,100,0,44,0,43,0,0,71,0,0,0,0,1,1,159,2,1,1,48,1023,50,41,80,3,72,0,72,73,81,0,73,0,1,5,0,0,36,0,0
1,1,Brandon Staley,84,50,53,86,89,69,71,1,1,0,301,15,27,14,15,16,43,87,73,66,1023,2,84,4,0,24,400,0,87,0,73,1,0,76,0,3,0,24,1,1,61,2,1,1,51,1023,50,71,74,2,73,2,76,72,77,0,79,0,1,5,0,0,36,0,0
1,1,Scott Turner,54,50,53,53,51,70,85,0,0,0,303,16,1009,19,32,31,43,52,83,66,1023,2,84,0,0,0,100,0,57,0,80,0,0,72,0,0,0,0,1,1,196,0,1,1,47,1023,50,89,37,1,41,0,85,67,77,0,83,0,1,95,0,0,36,0,1
1,1,Anthony Weaver,84,50,53,85,82,58,58,1,1,0,304,15,12,14,15,16,45,85,58,71,1023,2,83,4,0,0,100,0,83,0,58,0,0,79,0,2,0,0,1,1,39,2,1,1,51,1023,50,58,78,2,78,0,75,72,81,0,82,0,1,5,0,0,36,0,0
1,1,Jeff Ulbrich,83,50,53,80,88,58,58,1,0,0,307,21,14,19,31,16,48,86,58,64,1023,2,83,0,0,0,100,0,83,0,58,0,0,79,1,3,0,0,1,1,120,2,1,1,55,1023,21,58,81,2,80,0,90,72,82,0,85,0,1,95,0,0,36,0,0
1,1,Sean Payton,79,50,48,89,83,93,88,0,0,0,308,26,4,114,26,31,62,90,93,42,1023,20,92,0,0,160,1800,0,85,1,88,8,0,95,8,4,0,98,1,1,106,2,1,1,43,1023,64,90,88,0,87,11,70,72,94,1,97,9,1,5,1,0,112,0,0
1,1,Sean Desai,70,50,53,75,79,35,42,1,1,0,310,0,1009,14,0,16,42,81,63,71,1023,2,65,4,0,0,100,0,63,0,51,0,0,71,0,0,0,0,1,1,19,2,1,1,51,1023,50,42,75,2,75,0,75,72,68,0,75,0,1,5,0,0,36,0,0
1,1,Marcus Brady,49,50,53,54,53,74,95,0,0,0,311,9,1009,14,9,31,46,66,72,28,1023,2,67,2,0,0,100,0,53,0,92,0,0,72,0,0,0,0,1,1,118,2,1,1,51,1023,50,83,37,1,36,0,90,72,76,0,69,0,1,95,0,0,36,0,0
1,1,Dave Ragone,49,50,53,52,50,73,87,0,0,0,312,0,1009,14,0,31,46,72,75,28,1023,2,80,0,0,0,100,0,53,0,93,0,0,96,0,0,0,0,1,1,197,2,1,1,51,1023,50,85,41,1,38,0,90,73,72,0,91,0,1,95,0,0,36,0,0
1,1,Marqice Williams,58,50,53,58,58,58,58,0,1,0,313,18,14,14,18,31,40,58,58,32,1023,5,78,2,0,0,100,0,58,0,58,0,0,73,0,3,0,0,1,1,22,0,1,1,53,1023,50,58,80,3,79,0,90,72,77,0,75,0,1,95,0,0,4,0,0
1,1,Mike McDaniel,79,50,53,86,82,95,89,0,1,0,314,14,12,12,14,31,42,79,94,31,1023,2,81,2,0,20,350,0,83,0,85,2,0,87,0,2,0,14,1,1,63,5,1,1,48,1023,50,91,81,0,81,1,90,72,85,0,86,0,1,95,0,0,36,0,1
1,1,DeMeco Ryans,82,50,53,90,94,78,82,1,1,0,315,14,32,14,14,16,41,88,80,32,1023,2,82,4,0,10,800,0,91,0,81,1,0,85,0,5,0,7,1,1,64,2,1,1,51,1023,50,80,83,0,83,0,79,72,84,0,86,1,1,5,0,0,36,0,0
1,1,Joe Cullen,70,50,53,75,79,35,42,1,1,0,316,24,1009,14,24,16,58,81,63,31,1023,2,65,4,0,0,100,0,63,0,51,0,0,71,0,0,0,0,1,1,80,2,1,1,51,1023,50,42,75,2,75,0,75,72,68,0,75,0,1,5,0,0,36,0,0
1,1,Mike LaFleur,77,50,53,80,76,88,84,0,1,0,317,14,24,22,14,31,38,58,88,66,1023,2,83,0,0,0,100,0,77,0,83,0,0,79,1,3,0,0,1,1,116,2,1,1,49,1023,46,86,78,1,78,0,76,72,82,0,84,0,1,5,0,0,36,0,0
1,1,Aaron Glenn,85,50,53,88,83,58,58,1,1,0,318,26,18,12,26,31,53,88,58,72,1023,2,84,2,0,0,500,0,86,0,58,0,0,80,0,4,0,0,1,1,124,0,1,1,51,1023,50,58,82,0,81,0,82,72,83,0,87,0,1,95,0,0,36,0,1
1,1,Renaldo Hill,99,50,53,87,96,53,55,1,1,0,320,3,1009,14,3,16,47,79,66,31,1023,2,87,4,0,0,100,0,83,0,53,0,0,79,0,0,0,0,1,1,89,2,1,1,51,1023,50,51,37,2,38,0,75,72,86,0,78,0,1,5,0,0,36,0,0
1,1,Michael Clay,58,50,53,58,58,58,58,1,0,0,321,14,13,22,14,31,34,58,58,14,1023,2,77,4,0,0,100,0,58,0,58,0,0,72,0,3,0,0,1,1,192,0,1,1,49,1023,50,58,79,3,78,0,90,72,76,0,74,0,1,95,0,0,36,0,0
1,1,Jonathan Gannon,77,50,53,89,87,79,82,1,0,0,322,9,7,6,9,31,42,84,77,54,1023,2,78,0,0,4,300,0,86,0,79,0,0,81,0,4,0,13,1,1,189,5,1,1,51,1023,50,84,81,0,81,0,60,71,79,0,82,0,1,95,0,0,36,0,1
1,1,Shane Waldron,70,50,53,75,72,83,79,0,0,0,323,23,1009,101,23,31,46,58,85,57,1023,2,83,0,0,0,100,0,76,0,83,0,0,78,2,3,0,0,1,1,65,2,1,1,49,1023,50,81,78,1,78,0,90,72,81,0,80,0,1,95,1,0,156,0,0
