CFDA,CFFA,CLNA,CRSA,CDTA,COTA,CRDB,CRLB,CRQB,CRRB,CSPC,CCTC,CFUC,CCID,CDID,TGID,CHID,CPID,CHSD,CAGE,CDEF,COFF,CPSF,CLTF,CFSH,CETH,CSKI,CCTI,CCWI,CSAL,CSBL,CRDL,CFHL,CROL,CCPL,CWPL,CCHM,CCPM,CCLN,CFCO,CCLO,CFDP,CFRP,CSXP,CHAR,CFFR,CFRR,CDTR,CLTR,COTR,CRWR,CRKS,COPS,CRPS,CCWS,CRBT,CHGT,CMOT,CSBW,CKNW,CCPW,CFEX,CDTY,CHTY,COTY,CBSZ,CThg,CTgw
1,1,P.Rodriguez,36,52,53,45,36,36,39,1,1,0,137,16,1023,13,16,31,66,35,45,50,1023,2,65,1,0,0,15,0,37,0,41,0,0,40,0,0,0,0,1,1,102,5,1,1,54,1023,52,41,82,3,83,0,90,72,58,0,41,0,1,95,0,0,36,0,0
1,1,M.Mularkey,41,51,55,40,35,85,82,0,1,0,138,11,12,29,11,31,45,41,82,51,1023,2,76,0,0,9,80,0,36,0,71,0,0,72,0,3,0,7,1,1,103,2,1,1,54,1023,51,88,38,1,35,1,90,72,77,0,80,0,1,95,0,0,140,0,0
1,1,T.Lewis,68,47,51,75,88,35,40,1,0,0,139,15,1023,18,15,31,45,88,42,50,1023,2,79,2,0,0,50,0,91,0,36,0,0,87,0,0,0,0,1,1,104,0,1,1,51,1023,52,41,43,2,45,0,90,72,78,0,80,0,1,95,0,0,36,0,0
1,1,K.Spencer,35,50,52,41,38,40,41,1,1,0,140,6,7,14,6,31,53,40,41,28,1023,2,76,0,0,0,20,0,35,0,35,0,0,41,0,2,0,0,1,1,105,2,1,1,51,1023,54,42,93,3,92,0,90,72,53,0,72,0,1,95,0,0,36,0,0
1,1,M.Heimerdinger,40,50,52,39,36,77,72,0,0,0,141,17,1023,14,17,31,54,45,81,28,1023,2,75,0,0,0,75,0,41,0,75,0,0,64,0,0,0,0,1,1,106,2,1,1,53,1023,51,74,39,1,40,0,90,72,68,0,73,0,1,95,0,0,36,0,0
1,1,J.Schwartz,77,46,52,76,83,36,39,1,1,0,142,29,30,14,29,31,41,85,40,14,1023,2,82,0,0,0,70,0,81,0,41,0,0,72,0,2,0,0,1,1,107,2,1,1,54,1023,51,40,48,2,50,0,90,72,78,0,55,0,1,95,0,0,36,0,0
1,1,A.Lowry,36,49,52,41,35,39,45,1,1,0,143,29,30,14,29,31,56,39,38,25,1023,2,61,0,0,0,20,0,42,0,36,0,0,45,0,2,0,0,1,1,108,2,1,1,51,1023,51,40,83,3,85,0,90,72,60,0,41,0,1,95,0,0,36,0,0
1,1,S.Linehan,42,53,54,43,38,88,86,0,0,0,144,23,24,30,23,31,44,36,92,52,1023,27,79,0,0,8,350,0,42,0,82,0,0,78,0,4,0,8,1,1,109,2,1,1,52,1023,57,93,38,0,35,0,50,72,75,0,92,0,1,95,0,0,144,0,0
1,1,J.Hayes,65,50,52,65,68,43,36,1,0,0,146,25,1023,22,25,31,46,43,45,27,1023,2,52,2,0,0,75,0,76,0,38,0,0,36,0,0,0,0,1,1,110,0,1,1,48,1023,51,35,40,0,41,0,90,72,63,0,42,0,1,95,0,0,36,0,0
1,1,C.Palmer,41,52,52,36,42,71,68,0,0,0,147,10,1023,13,10,31,56,41,68,29,1023,2,70,0,0,5,45,0,38,0,55,0,0,55,0,0,0,27,1,1,111,5,1,1,51,1023,51,70,38,1,35,0,90,72,59,0,69,0,1,95,0,0,36,0,1
1,1,J.Marciano,45,47,52,36,45,43,41,1,1,0,149,31,32,6,31,31,53,43,41,27,1023,2,59,0,0,0,25,0,39,0,45,0,0,41,0,2,0,0,1,1,112,5,1,1,49,1023,51,36,95,3,96,0,90,72,70,0,79,0,1,95,0,0,36,0,0
1,1,G.Catavolos,41,50,51,77,66,35,35,1,0,0,151,11,1023,22,11,31,59,68,35,14,1023,2,65,0,0,0,75,0,68,0,35,0,0,58,0,0,0,0,1,1,113,0,1,1,54,1023,52,35,42,2,38,0,90,72,55,0,60,0,1,95,0,0,36,0,1
1,1,R.Milus,72,50,51,81,35,35,35,1,0,0,152,4,1023,22,4,31,40,73,35,28,1023,2,60,1,0,0,75,0,35,0,35,0,0,71,0,0,0,0,1,1,114,0,1,1,48,1023,50,35,38,2,40,0,90,72,55,0,68,0,1,95,0,0,36,0,0
1,1,T.Brasher,73,51,46,72,71,35,35,1,0,0,153,6,1023,13,6,31,64,79,35,29,1023,2,76,0,0,0,75,0,96,0,35,0,0,76,0,0,0,0,1,1,115,5,1,1,49,1023,48,35,35,2,39,0,90,69,81,0,71,0,1,95,0,0,36,0,0
1,1,W.Nunnely,35,50,52,35,35,35,35,1,0,0,154,8,1023,22,8,31,54,70,35,28,1023,2,62,1,0,0,75,0,75,0,35,0,0,61,0,0,0,0,1,1,116,0,1,1,51,1023,52,35,39,2,40,0,90,72,61,0,42,0,1,95,0,0,36,0,0
1,1,P.Boudreau,35,50,52,35,35,35,35,0,0,0,156,11,1023,14,11,31,54,35,78,14,1023,2,65,0,0,0,75,0,35,0,77,0,0,55,0,0,0,0,1,1,117,2,1,1,47,1023,52,35,35,1,40,0,90,72,63,0,45,0,1,95,0,0,36,0,0
1,1,G.Warhop,35,50,47,35,35,35,35,0,0,0,158,7,1023,22,7,31,41,35,77,30,1023,2,60,2,0,0,75,0,35,0,76,0,0,58,0,0,0,0,1,1,119,0,1,1,54,1023,46,35,37,1,35,0,90,72,45,0,41,0,1,95,0,0,36,0,0
1,1,G.Huey,35,50,57,35,35,65,93,0,0,0,161,30,1023,18,30,31,59,35,85,26,1023,2,76,2,0,0,75,0,35,0,70,0,0,72,0,0,0,0,1,1,121,0,1,1,54,1023,55,68,41,1,35,0,90,72,71,0,70,0,1,95,0,0,36,0,0
1,1,R.Ford,35,50,52,35,35,35,35,0,0,0,166,21,1023,18,21,31,52,35,73,26,1023,2,60,1,0,0,75,0,35,0,35,0,0,53,0,0,0,0,1,1,126,0,1,1,54,1023,54,78,37,1,41,0,90,71,65,0,40,0,1,95,0,0,36,0,0
1,1,J.Robinson,35,50,52,35,35,35,35,0,0,0,168,19,1023,14,19,31,50,35,76,31,1023,2,55,0,0,0,75,0,35,0,35,0,0,44,0,0,0,0,1,1,128,2,1,1,54,1023,47,72,35,1,43,0,90,73,58,0,42,0,1,95,0,0,36,0,0
1,1,T.Robiskie,35,50,52,35,35,55,40,0,0,0,169,4,1023,18,4,31,52,35,80,53,1023,2,67,1,0,1,75,0,35,0,35,0,0,69,0,0,0,2,1,1,129,0,1,1,51,1023,49,80,37,1,40,0,90,72,53,0,70,0,1,95,0,0,36,0,0
1,1,S.Walters,35,50,52,35,35,35,35,0,0,0,170,17,1023,14,17,31,58,35,72,30,1023,2,61,0,0,0,75,0,35,0,35,0,0,71,0,0,0,0,1,1,130,2,1,1,54,1023,48,77,38,1,41,0,90,70,59,0,45,0,1,95,0,0,36,0,0
1,1,B.Miller,62,50,52,60,65,35,35,1,0,0,171,19,1023,18,19,31,43,65,58,26,1023,2,65,1,0,0,75,0,42,0,40,0,0,60,0,0,0,0,1,1,131,0,1,1,54,1023,49,58,72,3,73,0,90,73,61,0,63,0,1,95,0,0,36,0,0
1,1,J.Barry,77,50,48,78,90,35,35,1,0,0,172,18,19,14,18,31,37,80,35,25,1023,2,82,0,0,0,75,0,35,0,35,0,0,76,0,3,0,0,1,1,132,4,1,1,49,1023,49,35,35,2,35,0,90,72,83,0,74,0,1,95,0,0,36,0,0
1,1,D.Simmons,39,50,50,37,36,45,37,0,1,0,173,1,2,14,1,31,34,35,68,25,1023,2,65,0,0,0,23,0,44,0,35,0,0,67,0,2,0,0,1,1,133,4,1,1,50,1023,50,39,90,3,85,0,90,72,68,0,68,0,1,95,0,0,36,0,0
1,1,T.Rathman,35,50,50,35,35,35,88,0,0,0,175,14,1023,14,14,31,44,51,83,25,1023,5,78,0,0,0,75,0,35,0,35,0,0,79,0,0,0,0,1,1,134,4,1,1,49,1023,52,35,35,1,36,0,90,73,76,0,82,0,1,95,0,0,4,0,0
1,1,B.Schottenheimer,35,49,52,35,35,78,35,0,0,0,178,17,18,14,17,31,33,35,73,25,1023,2,56,0,0,0,40,0,35,0,35,0,0,48,0,5,0,0,1,1,137,2,1,1,51,1023,53,35,35,1,40,0,90,73,55,0,66,0,1,95,0,0,36,0,0
1,1,C.Joiner,35,50,47,35,35,35,35,0,0,0,179,10,1023,13,10,31,59,35,82,26,1023,2,68,1,0,0,75,0,35,0,35,0,0,69,0,0,0,0,1,1,138,0,1,1,50,1023,44,89,37,1,41,0,90,71,60,0,78,0,1,95,0,0,36,0,0
1,1,S.Hoffman,35,50,52,35,35,35,35,0,0,0,181,10,1023,6,10,31,45,58,58,31,1023,2,55,0,0,0,75,0,35,0,35,0,0,57,0,0,0,0,1,1,140,5,1,1,51,1023,50,35,76,3,75,0,90,70,58,0,38,0,1,95,0,0,36,0,0
1,1,R.Thomas,34,50,47,34,36,52,44,0,0,0,182,12,1023,22,12,31,39,35,71,27,1023,5,58,1,0,0,75,0,34,0,70,0,0,49,0,0,0,0,1,1,141,0,1,1,49,1023,48,69,35,1,36,0,90,72,65,0,52,0,1,95,0,0,4,0,0
1,1,P.Johnson,50,50,53,65,92,35,35,1,0,0,184,15,1023,18,15,31,42,80,35,43,1023,2,75,2,0,0,75,0,80,0,35,0,0,65,0,0,0,0,1,1,142,0,1,1,48,1023,48,35,35,2,35,0,90,76,78,0,70,0,1,95,0,0,36,0,0
1,1,H.Ellard,35,50,56,55,35,35,38,0,0,0,185,10,1023,13,10,31,45,40,81,26,1023,2,69,2,0,0,75,0,35,0,35,0,0,70,0,0,0,0,1,1,143,5,1,1,49,1023,55,94,45,1,44,0,90,71,65,0,68,0,1,95,0,0,36,0,0
1,1,G.Cunningham,73,51,52,75,80,35,35,1,1,0,190,8,9,6,8,31,61,81,35,54,1023,2,65,0,0,16,90,0,75,0,35,0,0,65,0,1,0,16,1,1,145,5,1,1,53,1023,51,35,65,2,60,1,90,71,80,0,73,0,1,95,0,0,36,0,1
1,1,J.Tice,35,50,51,35,35,40,38,0,0,0,191,30,1023,14,30,31,46,35,69,27,1023,2,65,0,0,0,75,0,38,0,70,0,0,68,0,0,0,0,1,1,146,2,1,1,51,1023,51,56,38,3,36,0,90,72,66,0,50,0,1,95,0,0,36,0,0
1,1,G.Blache,72,49,52,75,76,42,35,1,0,0,192,25,26,13,25,31,57,73,41,32,1023,2,74,1,0,0,35,0,75,0,40,0,0,60,0,3,0,0,1,1,147,5,1,1,51,1023,51,38,38,2,40,0,90,70,63,0,70,0,1,95,0,0,36,0,0
1,1,M.Trgovac,82,46,51,80,85,36,40,1,1,0,194,20,21,6,20,31,48,95,36,31,1023,2,90,0,0,0,53,0,92,0,65,0,0,87,0,2,0,0,1,1,149,5,1,1,45,1023,52,36,45,2,37,0,90,74,78,0,92,0,1,95,0,0,36,0,0
1,1,R.Tillman,52,50,51,36,60,43,41,1,0,0,195,30,1023,14,30,31,57,58,39,31,1023,5,58,0,0,0,75,0,64,0,45,0,0,42,0,0,0,0,1,1,150,2,1,1,53,1023,53,48,78,0,77,0,90,72,52,0,43,0,1,95,0,0,4,0,0
1,1,G.Edwards,65,52,51,68,74,42,40,1,0,0,196,25,1023,15,25,31,39,70,43,31,1023,5,55,2,0,0,75,0,70,0,52,0,0,62,0,0,0,0,1,1,151,0,1,1,49,1023,52,36,37,2,40,0,90,72,60,0,61,0,1,95,0,0,4,0,0
1,1,L.Coyer,78,53,50,82,83,43,43,1,0,0,197,3,1023,6,3,31,63,85,38,31,1023,2,70,0,0,0,60,0,68,0,48,0,0,72,0,0,0,0,1,1,152,5,1,1,52,1023,53,36,35,2,36,0,90,72,68,0,86,0,1,95,0,0,36,0,0
1,1,S.Fairchild,39,50,54,35,39,86,82,0,1,0,198,2,3,6,2,31,49,42,89,31,1023,2,64,0,0,0,75,0,36,0,58,0,0,70,0,3,0,0,1,1,153,5,1,1,49,1023,47,85,41,1,38,0,90,72,68,0,88,0,1,95,0,0,36,0,0
1,1,J.Sullivan,43,50,47,45,50,60,58,0,0,0,199,6,1023,6,6,31,62,43,68,31,1023,2,62,0,0,0,75,0,68,0,76,0,0,55,0,0,0,0,1,1,154,5,1,1,52,1023,51,79,40,1,43,0,90,72,64,0,51,0,1,95,0,0,36,0,0
1,1,P.Mangurian,41,50,48,44,51,61,59,0,0,0,200,13,1023,6,13,31,51,50,78,31,1023,2,63,0,0,0,75,0,65,0,77,0,0,51,0,0,0,0,1,1,155,5,1,1,49,1023,52,70,35,1,36,0,90,72,70,0,73,0,1,5,0,0,36,0,0
1,1,L.Frazier,81,50,51,85,72,35,36,1,0,0,201,30,31,6,30,31,48,78,35,31,1023,2,70,0,0,0,75,0,70,0,42,0,0,65,0,1,0,0,1,1,156,5,1,1,49,1023,52,38,37,2,39,0,90,72,71,0,52,0,1,95,0,0,36,0,0
1,1,M.Smith,72,49,51,80,89,38,37,1,1,0,202,16,17,6,16,31,47,87,38,31,1023,2,70,0,0,0,63,0,82,0,55,0,0,72,0,2,0,0,1,1,157,5,1,1,52,1023,53,39,35,2,38,0,90,72,75,0,70,0,1,95,0,0,36,0,0
1,1,B.Musgrave,37,50,51,35,38,88,56,0,0,0,203,16,1023,6,16,31,39,51,69,31,1023,2,65,0,0,0,75,0,50,0,59,0,0,62,0,0,0,0,1,1,158,5,1,1,49,1023,53,62,39,1,38,0,90,72,69,0,70,0,1,95,0,0,36,0,0
1,1,L.Mac Duff,58,51,51,56,58,36,38,1,0,0,204,14,1023,6,14,31,58,78,53,31,1023,2,51,0,0,0,23,0,60,0,45,0,0,58,0,0,0,0,1,1,159,5,1,1,49,1023,52,35,85,3,83,0,90,72,52,0,52,0,1,95,0,0,36,0,0
1,1,T.Schonert,39,50,52,37,38,80,65,0,0,0,205,15,1023,6,15,31,51,39,64,31,1023,2,62,0,0,0,75,0,35,0,58,0,0,55,0,0,0,0,1,1,160,5,1,1,50,1023,51,50,40,1,41,0,90,72,66,0,54,0,1,95,0,0,36,0,0
1,1,L.Williams,11,50,64,11,11,11,11,0,0,0,210,0,1023,6,32,31,45,1,1,27,1023,5,1,0,0,0,75,0,11,0,11,0,0,1,0,0,0,0,1,1,15,5,1,1,46,1023,44,11,11,0,11,0,90,72,1,0,1,0,1,95,0,1,4,0,1
1,1,C.Gordon,11,50,49,11,11,11,11,0,0,0,211,0,1023,22,32,31,45,1,1,28,1023,2,1,0,0,0,0,0,11,0,11,0,0,1,0,0,0,0,1,1,15,0,1,1,68,1023,54,11,11,0,11,0,90,68,1,0,1,0,1,95,0,1,36,4,0
1,1,D.McFlint,11,50,48,11,11,11,11,0,0,0,212,1,1023,18,32,31,45,1,1,50,1023,5,1,2,0,0,0,0,11,0,11,0,0,1,0,0,0,0,1,1,15,0,1,1,60,1023,51,11,11,0,11,0,90,73,1,0,1,0,1,5,0,1,4,5,0
1,1,G.Harris,11,50,46,11,11,11,11,0,0,0,213,0,1023,22,32,31,45,1,1,14,1023,2,1,0,0,0,0,0,11,0,11,0,0,1,0,0,0,0,1,1,15,0,1,1,52,1023,57,11,11,0,11,0,90,69,1,0,1,0,1,95,0,1,36,4,1
1,1,J.Young,11,50,43,11,11,11,11,0,0,0,214,3,1023,26,32,31,45,1,1,30,1023,5,1,0,0,0,0,0,11,0,11,0,0,1,0,0,0,0,1,1,15,1,1,1,47,1023,45,11,11,0,11,0,90,72,1,0,1,0,1,95,0,1,4,0,0
1,1,R.Evans,11,50,40,11,11,11,11,0,0,0,215,0,1023,22,32,31,45,1,1,31,1023,2,1,0,0,0,75,0,11,0,11,0,0,1,0,0,0,0,1,1,15,0,1,1,42,1023,53,11,11,0,11,0,90,75,1,0,1,0,1,95,0,1,36,0,0
1,1,G.Walker,11,50,52,11,11,11,11,0,0,0,216,0,1023,22,32,31,45,1,1,25,1023,2,1,0,0,0,75,0,11,0,11,0,0,1,0,0,0,0,1,1,15,0,1,1,58,1023,47,11,11,0,11,0,90,66,1,0,1,0,1,95,0,1,36,4,0
1,1,A.Hall,11,50,57,11,11,11,11,0,0,0,217,3,1023,22,32,31,45,1,1,27,1023,5,1,0,0,0,75,0,11,0,11,0,0,1,0,0,0,0,1,1,15,0,1,1,41,1023,42,11,11,0,11,0,90,70,1,0,1,0,1,95,0,1,4,5,1
1,1,T.Shea,42,50,48,35,41,96,63,0,0,0,220,0,1023,15,0,31,61,42,84,14,1023,2,73,0,0,0,75,0,45,0,60,0,0,77,0,0,0,0,1,1,161,2,1,1,52,1023,47,81,39,1,40,0,90,72,74,0,68,0,1,95,0,0,36,0,0
1,1,R.Rivera,87,50,48,88,90,35,40,1,0,0,221,0,1023,22,0,31,44,96,60,14,1023,2,84,1,0,0,80,0,83,0,36,0,0,78,0,0,0,0,1,1,162,0,1,1,49,1023,51,41,37,2,39,0,90,72,86,0,80,0,1,95,0,0,36,0,0
1,1,D.Toub,41,50,49,49,55,35,40,1,1,0,222,0,1,15,0,31,45,65,40,25,1023,2,70,0,0,0,20,0,70,0,40,0,0,69,0,1,0,0,1,1,163,2,1,1,51,1023,48,44,69,3,68,0,90,72,68,0,58,0,1,95,0,0,36,0,0
1,1,T.Clements,41,50,53,40,35,82,70,0,0,0,223,2,1023,13,2,31,53,40,82,25,1023,5,70,0,0,0,75,0,36,0,71,0,0,70,0,0,0,0,1,1,164,0,1,1,53,1023,51,77,38,1,35,0,90,72,76,0,73,0,1,95,0,0,4,0,0
1,1,R.Bradford,82,50,52,75,58,35,35,1,0,0,224,3,1023,18,3,31,36,75,40,53,1023,2,71,2,0,0,25,0,50,0,35,0,0,69,0,0,0,0,1,1,165,0,1,1,51,1023,53,35,70,3,68,0,90,70,59,0,71,0,1,95,0,0,36,0,0
1,1,J.Hufnagel,67,53,52,61,65,90,78,0,0,0,225,15,1023,6,15,31,55,67,85,14,1023,2,66,0,0,0,21,0,75,0,65,0,0,71,0,0,0,0,1,1,166,2,1,1,49,1023,49,75,38,1,35,0,90,72,65,0,70,0,1,95,0,0,36,0,0
1,1,C.Pendergast,85,51,52,86,85,38,43,1,1,0,226,6,7,14,6,31,39,88,42,25,1023,2,80,0,0,0,80,0,83,0,42,0,0,82,0,1,0,0,1,1,167,0,1,1,49,1023,52,42,38,2,42,0,90,72,85,0,78,0,1,95,0,0,36,0,0
1,1,T.Tollner,43,50,53,36,45,75,65,0,0,0,229,18,1023,13,18,31,66,43,73,14,1023,2,71,0,0,0,75,0,39,0,67,0,0,57,0,0,0,0,1,1,169,5,1,1,52,1023,48,68,38,1,37,0,90,72,62,0,70,0,1,95,0,0,36,0,0
1,1,W.Robinson,70,50,51,65,75,38,43,1,0,0,230,14,1023,14,14,31,50,80,37,25,1023,2,72,0,0,0,75,0,74,0,42,0,0,67,0,0,0,0,1,1,170,1,1,1,49,1023,52,42,35,2,41,0,90,72,70,0,58,0,1,95,0,0,36,0,0
1,1,D.Henderson,80,50,52,81,82,41,45,1,2,0,231,18,1023,18,18,31,49,79,40,53,1023,2,80,2,0,0,75,0,80,0,39,0,0,71,0,0,0,0,1,1,171,0,1,1,51,1023,48,38,41,2,43,0,90,72,82,0,70,0,1,95,0,0,36,0,0
1,1,B.Slowik,71,50,55,84,65,42,35,1,1,0,232,3,4,14,3,31,53,71,45,27,1023,5,69,0,0,0,75,0,65,0,40,0,0,69,0,1,0,0,1,1,172,2,1,1,64,1023,52,39,45,2,42,0,78,72,70,0,58,0,1,95,0,0,4,0,0
1,1,T.Walsh,38,51,52,37,38,39,38,0,1,0,233,22,1023,18,22,31,56,41,43,53,1023,2,42,0,0,0,50,0,36,0,40,0,0,41,0,0,0,0,1,1,15,5,1,1,53,1023,51,37,38,1,36,0,90,72,40,0,42,0,1,95,0,0,36,0,1
1,1,R.Ryan,90,54,52,92,89,38,43,1,1,0,234,22,23,13,22,31,44,94,37,31,1023,2,90,0,0,0,95,0,88,0,42,0,0,76,0,1,0,0,1,1,173,0,1,1,46,1023,53,42,40,2,44,0,90,72,90,0,90,0,1,5,0,0,36,0,0
1,1,D.Breaux,35,50,65,37,40,79,63,0,0,0,235,25,1023,14,25,31,58,37,68,28,1023,2,69,0,0,0,45,0,45,0,65,0,0,58,0,0,0,0,1,1,174,2,1,1,56,1023,63,58,38,1,35,0,90,72,62,0,65,0,1,95,0,0,36,0,0
1,1,J.Gibbs,72,52,49,70,74,91,90,0,0,0,236,25,26,111,25,31,66,75,91,56,1023,37,90,0,0,145,500,1,70,0,80,6,0,87,9,3,0,87,1,1,175,1,1,1,51,1023,47,78,69,0,68,11,90,71,92,3,95,17,1,95,1,0,152,0,1
1,1,M.Michaels,45,50,49,39,36,45,38,1,0,0,237,27,1023,14,27,31,43,41,37,25,1023,2,58,0,0,0,75,0,38,0,36,0,0,38,0,0,0,0,1,1,176,2,1,1,48,1023,52,42,73,0,76,0,90,72,62,0,42,0,1,95,0,0,36,0,0
1,1,K.Whisenhunt,40,48,52,40,40,92,93,0,4,0,238,6,7,101,6,31,45,50,90,57,1023,2,85,0,0,0,250,0,40,0,75,0,0,85,0,4,0,0,1,1,177,2,1,1,51,1023,45,85,38,0,36,0,73,72,80,0,92,0,1,95,1,0,156,0,0
1,1,K.Olivadotti,35,50,52,35,68,35,35,1,0,0,239,25,1023,13,25,31,32,68,35,32,1023,2,60,0,0,0,75,0,35,0,35,0,0,67,0,0,0,0,1,1,178,0,1,1,51,1023,52,35,65,3,69,0,90,72,62,0,47,0,1,95,0,0,36,0,0
1,1,C.Foerster,35,50,54,37,40,75,75,0,0,0,240,11,1023,14,11,31,45,40,81,28,1023,2,66,0,0,0,75,0,45,0,78,0,0,65,0,0,0,0,1,1,179,0,1,1,52,1023,51,74,37,1,41,0,90,72,67,0,76,0,1,95,0,0,36,0,0
1,1,T.Grantham,67,50,52,72,80,45,60,1,1,0,242,4,5,15,4,31,40,81,60,25,1023,5,75,0,0,0,75,0,75,0,50,0,0,60,0,1,0,0,1,1,15,0,1,1,53,1023,51,40,39,2,38,0,90,72,52,0,75,0,1,95,0,0,4,0,0
1,1,K.Rowen,35,50,52,35,35,80,53,0,0,0,243,6,1023,22,6,31,54,35,77,14,1023,2,65,0,0,0,76,0,35,0,54,0,0,63,0,0,0,0,1,1,181,0,1,1,51,1023,51,49,40,1,34,0,90,72,48,0,66,0,1,95,0,0,36,0,0
1,1,R.Smith,72,49,48,73,71,40,37,1,0,0,244,31,32,14,31,31,51,73,42,14,1023,2,68,0,0,0,50,0,72,0,45,0,0,72,0,2,0,0,1,1,15,2,1,1,52,1023,47,35,35,2,38,0,90,72,69,0,70,0,1,95,0,0,36,0,0
1,1,B.Davis,70,51,51,65,82,38,43,1,0,0,245,14,1023,14,14,31,41,80,37,25,1023,2,79,0,0,0,34,0,78,0,42,0,0,67,0,0,0,0,1,1,182,2,1,1,49,1023,52,42,35,2,41,0,90,72,68,0,58,0,1,95,0,0,36,0,0
1,1,C.Smith,37,48,51,35,38,83,60,0,0,0,246,16,1023,6,16,31,58,38,74,31,1023,2,65,0,0,0,40,0,50,0,59,0,0,62,0,0,0,0,1,1,183,5,1,1,49,1023,52,62,39,1,38,0,90,72,69,0,55,0,1,95,0,0,36,0,0
1,1,D.Crossman,36,48,51,41,36,40,37,1,0,0,247,20,21,18,20,31,40,37,42,31,1023,2,61,0,0,0,20,0,38,0,38,0,0,37,0,2,0,0,1,1,15,0,1,1,49,1023,53,41,85,3,89,0,90,72,60,0,41,0,1,95,0,0,36,0,0
1,1,E.Mangini,82,48,51,83,85,50,50,1,1,0,248,17,18,31,17,31,36,85,50,59,1023,15,75,0,0,10,175,0,70,0,40,1,0,80,1,4,0,6,1,1,184,2,1,1,49,1023,47,50,39,0,39,1,85,72,75,0,87,0,1,95,0,0,164,0,1
1,1,D.Scarnecchia,41,50,52,40,35,60,68,0,0,0,249,21,1023,14,21,31,58,40,72,14,1023,2,81,0,0,0,75,0,36,0,82,0,0,70,0,0,0,0,1,1,15,2,1,1,51,1023,53,64,39,1,40,0,90,72,75,0,85,0,1,95,0,0,36,0,0
1,1,B.Ligashesky,41,49,51,43,45,36,45,1,0,0,250,28,29,6,28,31,45,38,35,30,1023,2,51,0,0,0,20,0,36,0,45,0,0,37,0,3,0,0,1,1,185,2,1,1,52,1023,52,38,75,3,76,0,90,72,62,0,36,0,1,95,0,0,36,0,1
1,1,R.Ryan,91,53,51,94,96,36,41,1,1,0,251,24,25,13,24,31,44,97,35,31,1023,2,80,0,0,0,120,0,90,0,40,0,0,81,0,3,0,0,1,1,186,0,1,1,51,1023,52,40,35,2,41,0,90,72,82,0,94,0,1,95,0,0,36,0,0
1,1,M.Sheppard,38,50,53,35,42,80,68,0,1,0,253,26,1023,14,26,31,51,40,71,31,1023,2,68,0,0,0,75,0,40,0,56,0,0,62,0,0,0,0,1,1,15,2,1,1,53,1023,48,82,45,3,44,0,90,72,66,0,76,0,1,95,0,0,36,0,0
1,1,S.Loney,42,50,55,43,38,64,72,0,1,0,254,30,1023,14,30,31,54,36,68,14,1023,2,79,0,0,0,75,0,42,0,86,0,0,70,0,0,0,0,1,1,15,2,1,1,46,1023,53,72,38,3,35,0,90,72,70,0,73,0,1,95,0,0,36,0,1
1,1,N.Chow,38,50,57,45,41,90,82,0,0,0,255,29,30,22,29,31,61,39,90,25,1023,2,68,1,0,0,95,0,39,0,73,0,0,65,0,2,0,0,1,1,187,0,1,1,49,1023,56,86,38,1,35,0,90,72,68,0,91,0,1,95,0,0,36,0,1
1,1,R.Turner,42,50,51,35,41,84,83,0,0,0,256,0,1,15,0,31,54,42,84,14,1023,2,68,0,0,0,125,0,45,0,60,0,0,77,0,1,0,0,1,1,188,2,1,1,52,1023,46,81,39,1,40,0,90,72,69,0,72,0,1,95,0,0,36,0,0
1,1,P.Fewell,70,50,50,75,79,35,42,1,1,0,257,2,3,14,2,16,44,81,63,31,1023,2,62,2,0,47,73,0,43,0,51,1,0,71,1,2,0,67,1,1,189,2,1,1,51,1023,52,42,35,2,40,1,90,72,61,0,70,1,1,5,0,0,36,0,0
1,1,R.Dennison,39,50,51,35,39,80,70,0,1,0,258,3,4,14,3,31,49,56,83,31,1023,2,72,0,0,0,78,0,36,0,98,0,0,74,0,2,0,0,1,1,190,2,1,1,51,1023,53,65,41,1,38,0,90,72,69,0,70,0,1,95,0,0,36,0,0
1,1,M.Solari,39,53,51,35,39,73,90,0,1,0,259,8,9,14,8,31,52,53,82,31,1023,2,85,0,0,0,75,0,36,0,75,0,0,82,0,2,0,0,1,1,15,2,1,1,52,1023,48,81,41,1,38,0,90,72,76,0,80,0,1,95,0,0,36,0,0
1,1,M.Priefer,45,49,52,36,45,43,41,1,1,0,260,8,9,14,8,31,41,43,41,31,1023,2,54,0,0,0,65,0,39,0,45,0,0,60,0,1,0,0,1,1,79,2,1,1,51,1023,51,36,85,3,80,0,90,72,53,0,61,0,1,95,0,0,36,0,0
1,1,R.Marinelli,91,51,49,92,93,64,63,1,0,0,261,18,19,32,18,31,58,91,61,60,1,26,86,0,0,3,275,0,97,0,65,0,0,82,0,4,0,13,1,1,191,2,1,1,49,1023,52,62,41,0,42,0,90,72,88,0,81,0,1,95,0,0,172,0,0
1,1,B.Sutton,77,45,50,75,91,45,62,1,1,0,262,17,18,14,17,16,56,78,70,31,1023,2,81,0,0,47,50,0,44,0,51,1,0,73,1,3,0,67,1,1,192,2,1,1,51,1023,52,43,35,2,40,1,90,72,72,0,74,1,1,5,0,0,36,0,0
1,1,B.Sanders,60,51,51,80,85,45,45,1,0,0,264,19,20,14,19,31,53,80,45,31,1023,2,70,0,0,0,40,0,75,0,45,0,0,65,0,3,0,0,1,1,193,2,1,1,49,1023,52,45,41,2,38,0,90,72,65,0,75,0,1,95,0,0,36,0,0
